,bonusPointsEarned,bonusPointsEarnedReason,pointsEarned,purchasedItemCount,rewardsReceiptStatus,totalSpent,userId,uuid,created_date,scanned_date,finish_date,modify_date,pointsawarded_date,purchased_date,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,needsFetchReviewReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned_y,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId
984,25.0,COMPLETE_NONPARTNER_RECEIPT,35.0,1.0,FINISHED,1.00,60268c69efa6011bb151075f,60268caf0a720f05a80002e2,2021-02-12 14:11:59.000000000,2021-02-12 14:11:59.000000000,2021-02-12 14:12:00.000000000,2021-02-12 14:12:05.000000000,2021-02-12 14:12:00.000000000,2021-02-11 14:11:59.000000000,NULL,GG KLONDIKE GOLDUST,3.99,3.99,NULL,1165,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,GREEN GIANT,NULL,3.99,GG KLONDIKE GOLDUST,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
985,100.0,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",100.0,3.0,FINISHED,29.00,60268c7bb545931ac63683af,60268c7e0a7214d8e9000309,2021-02-12 14:11:10.000000000,2021-02-12 14:11:10.000000000,2021-02-12 14:11:11.000000000,2021-02-12 14:11:16.000000000,2021-02-12 14:11:11.000000000,2021-02-12 00:00:00.000000000,NULL,Green Bell Peppers,0.77,0.77,NULL,1166,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.77,GREEN BELL PEPPERS,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
986,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602671e50a720f05a80002c4,2021-02-12 12:17:41.231000000,2021-02-12 12:17:41.231000000,NULL,2021-02-12 12:17:41.231000000,NULL,NULL,071146002487,CLB SNP CRSP BLCK PPR BKD 40 PCT LS FAT HRVS SNPS BAG 3.3 OZ,1.25,1.25,NULL,1167,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,HARVEST SNAPS,NULL,1.25,HRVST SNAPS BLACK PE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
987,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026329d0a720f05a80002a7,2021-02-12 07:47:41.373000000,2021-02-12 07:47:41.373000000,NULL,2021-02-12 07:47:41.373000000,NULL,NULL,NULL,Organic Baby Spinach,1.88,1.88,NULL,1169,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.88,JOSIES ORG BABY SPIN,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
988,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60264b390a720f05a80002b0,2021-02-12 09:32:41.176000000,2021-02-12 09:32:41.176000000,NULL,2021-02-12 09:32:41.176000000,NULL,NULL,NULL,MONTEREY SLCD BABY B,2.50,2.50,NULL,1170,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.50,MONTEREY SLCD BABY B,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
989,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60265f250a720f05a80002ba,2021-02-12 10:57:41.421000000,2021-02-12 10:57:41.421000000,NULL,2021-02-12 10:57:41.421000000,NULL,NULL,NULL,PINATA APPLES,0.88,0.88,NULL,1172,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.88,PINATA APPLES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
990,750.0,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",850.0,1.0,FINISHED,25.00,60268c78efa6011bb151077d,60268c790a7214d8e9000306,2021-02-12 14:11:05.000000000,2021-02-12 14:11:05.000000000,2021-02-12 14:11:05.000000000,2021-02-12 14:11:11.000000000,2021-02-12 14:11:05.000000000,2021-02-12 00:00:00.000000000,NULL,Flank Steak,12.99,12.99,NULL,1176,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12.99,FSA 31191719064 OTC,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
991,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60267d9d0a7214d8e90002fb,2021-02-12 13:07:41.660000000,2021-02-12 13:07:41.660000000,NULL,2021-02-12 13:07:41.660000000,NULL,NULL,NULL,Flushable Wipes,11.99,11.99,NULL,1179,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.99,FSA 04902289613,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
992,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6025f0fe0a720f05a800028f,2021-02-12 03:07:42.814000000,2021-02-12 03:07:42.814000000,NULL,2021-02-12 03:07:42.814000000,NULL,NULL,NULL,HY-VEE PREM DISTILLE,0.99,0.99,NULL,1183,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.99,HY-VEE PREM DISTILLE,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
993,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,602667590a7214d8e90002f3,2021-02-12 11:32:41.696000000,2021-02-12 11:32:41.696000000,NULL,2021-02-12 11:32:41.696000000,NULL,NULL,NULL,MISSION TORTILLA TRI,2.99,2.99,NULL,1184,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,MISSION,TACO BELL TACO SHELLS,2.99,MISSION TORTILLA TRI,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
994,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026c3f00a7214d8e9000337,2021-02-12 18:07:44.107000000,2021-02-12 18:07:44.107000000,NULL,2021-02-12 18:07:44.107000000,NULL,NULL,511111001485,TOSTITOS,2.98,2.98,NULL,1185,NULL,1.0,NULL,NULL,NULL,NULL,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,TOSTITOS,NULL,2.98,TOSTITOS MED SALSA,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,NULL
995,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026f2cd0a7214d8e900034b,2021-02-12 21:27:41.827000000,2021-02-12 21:27:41.827000000,NULL,2021-02-12 21:27:41.827000000,NULL,NULL,305731769135,Advil Ibuprofen Pain & Fever Liqui-gels Minis,4.99,4.99,NULL,1188,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,ALEVE® LIQUID GELS,5d9b4f591dda2c6225a284aa,NULL,NULL,NULL,ADVIL,NULL,4.99,ADVIL IBUPROFEN LIQU,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
996,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026dc8a0a7214d8e9000343,2021-02-12 19:52:42.453000000,2021-02-12 19:52:42.453000000,NULL,2021-02-12 19:52:42.453000000,NULL,NULL,NULL,TC NCTN GUM 2MG MINT,26.99,26.99,NULL,1189,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.99,TC NCTN GUM 2MG MINT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
997,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026b71f0a720f05a80002f0,2021-02-12 17:13:03.729000000,2021-02-12 17:13:03.729000000,NULL,2021-02-12 17:13:03.729000000,NULL,NULL,048000007070,CHCK SEA SRDN WHL WTR CAN IN BOX 3.75 OZ,0.99,0.99,NULL,1193,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,CHICKEN OF THE SEA,NULL,0.99,COS SARDINES WATER,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
998,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6026ada90a720f05a80002ed,2021-02-12 16:32:41.017000000,2021-02-12 16:32:41.017000000,NULL,2021-02-12 16:32:41.017000000,NULL,NULL,NULL,OSCAR SARDINES 2LAY,3.34,3.34,NULL,1194,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.34,OSCAR SARDINES 2LAY,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
999,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603983e20a7217c72c000138,2021-02-26 23:27:30.000000000,2021-02-26 23:27:30.000000000,NULL,2021-02-26 23:27:30.000000000,NULL,2020-08-17 00:00:00.000000000,015300430594,Rice-A-Roni Rice Pilaf,2.38,2.38,NULL,1195,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,RICE-A-RONI,NULL,2.38,RICE A RONI RICE PIL,NULL,NULL,NULL,NULL,True,NULL,NULL,NULL,NULL,NULL
1000,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60393fef0a7217c72c0000ec,2021-02-26 18:37:35.132000000,2021-02-26 18:37:35.132000000,NULL,2021-02-26 18:37:35.132000000,NULL,NULL,NULL,STARKIST CHUNK LT TU,0.92,0.92,NULL,1197,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,STARKIST,NULL,0.92,STARKIST CHUNK LT TU,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1001,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603908dd0a7217c72c0000d4,2021-02-26 14:42:37.551000000,2021-02-26 14:42:37.551000000,NULL,2021-02-26 14:42:37.551000000,NULL,NULL,511111001485,TOSTITOS,3.99,3.99,NULL,1198,NULL,1.0,NULL,NULL,NULL,NULL,NULL,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,NULL,5332f5fbe4b03c9a25efd0ba,NULL,NULL,NULL,TOSTITOS,NULL,3.99,TOSTITOS MED SALSA,NULL,NULL,NULL,NULL,False,NULL,NULL,NULL,NULL,NULL
1002,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60395d3c0a7217c72c0000f9,2021-02-26 20:42:36.094000000,2021-02-26 20:42:36.094000000,NULL,2021-02-26 20:42:36.094000000,NULL,NULL,009800300037,Tic Tac Cool Watermelon Gum,36.99,36.99,NULL,1201,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,TIC TAC,NULL,36.99,TC NCTN GUM 2MG COOL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1003,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603877bb0a720fde10000074,2021-02-26 04:23:23.497000000,2021-02-26 04:23:23.497000000,NULL,2021-02-26 04:23:23.497000000,NULL,NULL,NULL,PREV FRZN ALASKAN SO,15.67,15.67,NULL,1204,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,SO DELICIOUS,NULL,15.67,PREV FRZN ALASKAN SO,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1004,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603882140a7217c72c00009c,2021-02-26 05:07:32.637000000,2021-02-26 05:07:32.637000000,NULL,2021-02-26 05:07:32.637000000,NULL,NULL,NULL,TC NCTN GUM 2MG MINT,26.99,26.99,NULL,1208,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26.99,TC NCTN GUM 2MG MINT,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1005,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603862720a720fde1000006b,2021-02-26 02:52:34.613000000,2021-02-26 02:52:34.613000000,NULL,2021-02-26 02:52:34.613000000,NULL,NULL,NULL,HYV SWT SMKD THICK,4.99,4.99,NULL,1211,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.99,HYV SWT SMKD THICK,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1006,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6038e1020a720fde100000a4,2021-02-26 11:52:34.138000000,2021-02-26 11:52:34.138000000,NULL,2021-02-26 11:52:34.138000000,NULL,NULL,014113910026,"Wonderful Roasted & Salted Pistachios, 16 oz",6.99,6.99,NULL,1215,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,559c2234e4b06aca36af13c6,NULL,NULL,NULL,WONDERFUL,PLANTERS PISTACHIOS,6.99,WNDRFL RSTD&SALTED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1007,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60395c0e0a720fde100000d7,2021-02-26 20:37:34.171000000,2021-02-26 20:37:34.171000000,NULL,2021-02-26 20:37:34.171000000,NULL,NULL,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.20,9.20,NULL,1216,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,BEN AND JERRYS,NULL,9.20,BEN & JERRY' S CHUNKY MONKEY PINT,NULL,NULL,92.0,NULL,NULL,NULL,NULL,NULL,NULL,BEN AND JERRYS ICE CREAM
1008,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603989c30a720fde10000111,2021-02-26 23:52:35.905000000,2021-02-26 23:52:35.905000000,NULL,2021-02-26 23:52:35.905000000,NULL,NULL,076840580750,Ben & Jerry's Chunky Monkey Non-Dairy Frozen Dessert 16 oz,24.15,24.15,NULL,1219,NULL,5.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,BEN AND JERRYS,NULL,24.15,BEN & JERRY' S CHUNKY MONKEY PINT,NULL,NULL,241.5,NULL,NULL,NULL,NULL,NULL,NULL,BEN AND JERRYS ICE CREAM
1009,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,34.96,5fc961c3b8cfca11a077dd33,603973f80a720fde100000e3,2021-02-26 22:19:36.000000000,2021-02-26 22:19:36.000000000,NULL,2021-02-26 22:34:51.000000000,NULL,2020-08-17 00:00:00.000000000,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,1.82,1.82,NULL,1222,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,KNORR,NULL,1.82,KNORR CREAMY CHICKEN,NULL,NULL,18.2,NULL,NULL,NULL,NULL,NULL,NULL,KNORR SIDES
1010,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60392f870a7217c72c0000e7,2021-02-26 17:27:35.886000000,2021-02-26 17:27:35.886000000,NULL,2021-02-26 17:27:35.886000000,NULL,NULL,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,17.00,17.00,NULL,1225,NULL,10.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,KNORR,NULL,17.00,KNORR CREAMY CHICKEN,NULL,NULL,170.0,NULL,NULL,NULL,NULL,NULL,NULL,KNORR SIDES
1011,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603905540a720fde100000b3,2021-02-26 14:27:32.018000000,2021-02-26 14:27:32.018000000,NULL,2021-02-26 14:27:32.018000000,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,5.06,5.06,NULL,1228,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5.06,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1012,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60394dff0a720fde100000d1,2021-02-26 19:37:35.062000000,2021-02-26 19:37:35.062000000,NULL,2021-02-26 19:37:35.062000000,NULL,NULL,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,8.40,8.40,NULL,1231,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,KLEENEX,NULL,8.40,KLEENEX TRUSTED CARE FACIAL TISSUES,NULL,NULL,84.0,NULL,NULL,NULL,NULL,NULL,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1013,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60392d2d0a720fde100000c1,2021-02-26 17:17:33.063000000,2021-02-26 17:17:33.063000000,NULL,2021-02-26 17:17:33.063000000,NULL,NULL,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,3.26,3.26,NULL,1237,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,KLEENEX,NULL,3.26,KLEENEX TRUSTED CARE FACIAL TISSUES,NULL,NULL,32.6,NULL,NULL,NULL,NULL,NULL,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1014,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60397f340a7217c72c000133,2021-02-26 23:07:32.212000000,2021-02-26 23:07:32.212000000,NULL,2021-02-26 23:07:32.212000000,NULL,NULL,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,9.22,9.22,NULL,1240,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,BEN AND JERRYS,NULL,9.22,BEN & JERRY' S CHUNKY MONKEY PINT,NULL,NULL,92.2,NULL,NULL,NULL,NULL,NULL,NULL,BEN AND JERRYS ICE CREAM
1015,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,2.0,REJECTED,25.58,5fc961c3b8cfca11a077dd33,603978600a7217c72c00010b,2021-02-26 22:38:24.000000000,2021-02-26 22:38:24.000000000,NULL,2021-02-26 22:38:37.000000000,NULL,2021-02-09 00:00:00.000000000,076840100354,BEN & JERRYS FROZEN CHUNKY MONKEY ICE CREAM REGULAR 16 OZ - 0076840100351,4.20,4.20,NULL,1243,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,BEN AND JERRYS ICE CREAM,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,BEN AND JERRYS,NULL,4.20,BEN & JERRY' S CHUNKY MONKEY PINT,NULL,NULL,42.0,NULL,NULL,NULL,NULL,NULL,NULL,BEN AND JERRYS ICE CREAM
1016,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6038a5400a720fde10000088,2021-02-26 07:37:35.831000000,2021-02-26 07:37:35.831000000,NULL,2021-02-26 07:37:35.831000000,NULL,NULL,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.26,5.26,NULL,1248,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,550b2565e4b001d5e9e4146f,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK",550b2565e4b001d5e9e4146f,NULL,NULL,NULL,KLEENEX,NULL,5.26,KLEENEX TRUSTED CARE FACIAL TISSUES,NULL,NULL,52.6,NULL,NULL,NULL,NULL,NULL,NULL,"KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK"
1017,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60391f210a7217c72c0000de,2021-02-26 16:17:37.288000000,2021-02-26 16:17:37.288000000,NULL,2021-02-26 16:17:37.288000000,NULL,NULL,NULL,KLARBRUNN 12PK 12 FL OZ,20.70,20.70,NULL,1251,NULL,6.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20.70,KLARBRUNN 12PK 12 FL OZ,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1018,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,60386aa50a7217c72c000091,2021-02-26 03:27:33.755000000,2021-02-26 03:27:33.755000000,NULL,2021-02-26 03:27:33.755000000,NULL,NULL,041000022623,KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624,5.16,5.16,NULL,1254,NULL,3.0,NULL,NULL,NULL,NULL,NULL,NULL,5332f5f6e4b03c9a25efd0b4,KNORR SIDES,5332f5f6e4b03c9a25efd0b4,NULL,NULL,NULL,KNORR,NULL,5.16,KNORR CREAMY CHICKEN,NULL,NULL,51.6,NULL,NULL,NULL,NULL,NULL,NULL,KNORR SIDES
1019,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6038e4840a720fde100000a6,2021-02-26 12:07:32.026000000,2021-02-26 12:07:32.026000000,NULL,2021-02-26 12:07:32.026000000,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",7.46,7.46,NULL,1261,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7.46,"BORDEN 2% MILK, 1/2 GAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1020,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6038dd7c0a7217c72c0000c0,2021-02-26 11:37:32.311000000,2021-02-26 11:37:32.311000000,NULL,2021-02-26 11:37:32.311000000,NULL,NULL,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,2.02,2.02,NULL,1264,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2.02,KLEENEX TRUSTED CARE FACIAL TISSUES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1021,25.0,COMPLETE_NONPARTNER_RECEIPT,25.0,1.0,FINISHED,3.99,5fc961c3b8cfca11a077dd33,603977e70a720fde100000e8,2021-02-26 22:36:23.000000000,2021-02-26 22:36:23.000000000,2021-02-26 22:36:25.000000000,2021-02-26 22:36:32.000000000,2021-02-26 22:36:25.000000000,2021-02-24 00:00:00.000000000,NULL,KLEENEX TRUSTED CARE FACIAL TISSUES,4.42,4.42,NULL,1267,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.42,KLEENEX TRUSTED CARE FACIAL TISSUES,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1022,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,6038f2950a7217c72c0000ca,2021-02-26 13:07:33.064000000,2021-02-26 13:07:33.064000000,NULL,2021-02-26 13:07:33.064000000,NULL,NULL,NULL,"BORDEN 2% MILK, 1/2 GAL",3.76,3.76,NULL,1270,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.76,"BORDEN 2% MILK, 1/2 GAL",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1023,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603900a60a720fde100000b1,2021-02-26 14:07:34.716000000,2021-02-26 14:07:34.716000000,NULL,2021-02-26 14:07:34.716000000,NULL,NULL,NULL,EMIL' S SAUSAGE MUSHROOM PIZZA,13.86,13.86,NULL,1273,NULL,2.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13.86,EMIL' S SAUSAGE MUSHROOM PIZZA,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1024,NULL,NULL,NULL,NULL,SUBMITTED,NULL,5fc961c3b8cfca11a077dd33,603946f60a720fde100000ce,2021-02-26 19:07:34.585000000,2021-02-26 19:07:34.585000000,NULL,2021-02-26 19:07:34.585000000,NULL,NULL,NULL,"DORITOS NACHO CHEESE, 28.5 OZ",4.62,4.62,NULL,1276,NULL,1.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.62,"DORITOS NACHO CHEESE, 28.5 OZ",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
